user,location,source,place,created_at,geo_enabled,friends_count,text,retweet_count,retweeted_status
Prince97680911,,Twitter Web App,,2020-12-22 07:17:23,False,2,"@Flipkart OD120506057364828000
I hve ordrd a mobile frm flipkart which is realme 7i
When i opnd the box i fond a di… https://t.co/GGbtU8vQCh",1,False
MyNation_VB,Pune,Twitter for Android,,2020-12-22 07:16:10,False,264,"@flipkartsupport @Flipkart OrderID: OD120470817131886000

Only same above messages of yours (i.e., you are on socia… https://t.co/0Op868Ifzf",0,False
Lesly97122025,,Twitter Web App,,2020-12-22 07:15:57,False,67,"@flipkartsupport 
Hello there. I had recently purchased a steamer from flipkart. The product was not up to the mark… https://t.co/c81awQ17i8",0,False
flipkartsupport,India,SocialCS Flipkart,,2020-12-22 07:15:47,False,19,"@abthegh Thank you for your patience. Also, to ensure that your Flipkart account information is safe, please start… https://t.co/E2xbtBkotT",0,False
i_SouravGhosh,,Twitter for Android,,2020-12-22 07:15:07,False,683,"@Flipkart @flipkartsupport should start OTP facility at the time of delivery. 
Today delivery boy delivered my prod… https://t.co/cFDq1GThe1",0,False
flipkartsupport,India,SocialCS Flipkart,,2020-12-22 07:15:03,False,19,@jitevar Sorry to hear that. We'd request you to contact Flipkart Travel desk on travelhelp@flipkart.com or call 18… https://t.co/gdeyUHDB6x,0,False
DealBeeOfficial,India,Twitter Web App,,2020-12-22 07:15:00,False,118,"Fashion - https://t.co/hFrn5DiMlw 

Beauty, Toys, food etc - https://t.co/uksTQQSs05 

Home &amp; Kitchen Appliances -… https://t.co/Cawb4r5FBC",0,False
niravgohel2010,Ahmedabad,Twitter Web App,,2020-12-22 07:14:56,True,69,@PopSockets  Your brand name is Popsockets and we are using word popup in out listings. We are not using your image… https://t.co/QKORxXskQI,0,False
Janice21833065,,Twitter Web App,,2020-12-22 07:13:57,False,3,"https://t.co/pYn81Np1C6

Alena Ankle Length Legging  (Beige, Solid)

238

Alena Ankle Length Legging  (Beige, Solid) https://t.co/386L715vMg",0,False
MyNation_VB,Pune,Twitter for Android,,2020-12-22 07:13:53,False,264,@flipkartsupport @Flipkart Your technician visited just to convince and reject replacement instead of solving probl… https://t.co/wAXtGus9Yl,0,False
rakeshajit,"Delhi, India",Twitter for Android,,2020-12-22 07:13:27,False,22,"@Flipkart @flipkartsupport Flipkart, why sending partial product and if raising it u block the account. Just sent me rest products.",0,False
yogeshbatra1983,"New Delhi, India",Twitter for Android,,2020-12-22 07:13:23,True,64,@ixigo u r main at backend but no one listening me to resolve my issue from the kast ome month i m continuosly call… https://t.co/i4F1zwJMmX,0,False
DealBeeOfficial,India,Twitter Web App,,2020-12-22 07:13:05,False,118,"[Last Day] Flipkart Big Saving Days | 18th - 22nd Dec.

Link - https://t.co/XkWNkDLRMJ 

Bank Offer - 10% Off Via S… https://t.co/PPVHovVyWb",0,False
AshikAl73012291,,Twitter for Android,,2020-12-22 07:12:22,False,29,@Flipkart Dad product,0,False
Maskman15091280,,Twitter for iPhone,,2020-12-22 07:12:16,False,11,@pratyushsaurabh @Flipkart @flipkartsupport @JagoGrahakJago_ I am awaiting too 2 months already over neither sent t… https://t.co/mEJw01gZ82,0,False
AshikAl73012291,,Twitter for Android,,2020-12-22 07:12:09,False,29,@Flipkart Bad product,0,False
yogeshbatra1983,"New Delhi, India",Twitter for Android,,2020-12-22 07:11:59,True,64,@ixigo Almost one month gone i booked international tickets from Flipkart through ixigo portal. I cancelled flights… https://t.co/sX9qmH0NoY,0,False
Maskman15091280,,Twitter for iPhone,,2020-12-22 07:11:06,False,11,"@Flipkart Don’t get conned they will loot your money keep your money for 3 months neither supply you products, for… https://t.co/GkPcbzhisH",0,False
Janice21833065,,Twitter Web App,,2020-12-22 07:10:51,False,3,"https://t.co/vnJX2uNA3L

SHE LEGGI Ankle Length Legging  (Black, Solid)

189

SHE LEGGI Ankle Length Legging  (Blac… https://t.co/RISXoRybEj",0,False
tech_shout,United Kingdom,WordPress.com,,2020-12-22 07:09:58,False,46,Flipkart Sale Day Sale ends tonight: all the best offers you can still snap up https://t.co/XDXNucFxrL,0,False
flipkartsupport,India,SocialCS Flipkart,,2020-12-22 07:09:40,False,19,"@mahajansapan Also, we'd like to tell you, please do not reveal Flipkart account details here. You can just DM us b… https://t.co/CoSvBiSXNJ",0,False
drdogautam,India,Twitter for Android,,2020-12-22 07:09:39,True,609,"@SanganiManoj06 @Cashkaro_Cares @Cashkarocom @Swats26 Use xerve for Flipkart transactions, Topcashback for others.… https://t.co/CXFiNywITB",0,False
FlipkartStories,India,Twitter Web App,,2020-12-22 07:09:35,False,66,Our amazing #sellers are at the heart of bringing joy &amp; value to @Flipkart customers amid the festive season shoppi… https://t.co/f70z6mI8kJ,2,False
Maskman15091280,,Twitter for iPhone,,2020-12-22 07:09:09,False,11,@b14817943 @FlipkartW @PMOIndia @narendramodi @_Kalyan_K @rajneeeshkumar @_sachinbansal @AmitShah @rashtrapatibhvn… https://t.co/RHxfD3Q1V7,0,False
Janice21833065,,Twitter Web App,,2020-12-22 07:08:44,False,3,"https://t.co/HpUGAmW5IF

Casual, Party, Formal, Sports White, Black Clutch

249

Casual, Party, Formal, Sports Whit… https://t.co/0qnylFtaNG",0,False
mahajansapan,,Twitter for Android,,2020-12-22 07:08:23,True,532,@flipkartsupport When u order on @Flipkart ... U receive old product instead of new one https://t.co/Vj9EoFsspy,0,False
Reddyviratian27,"Chandragiri, India",Twitter for Android,,2020-12-22 07:07:43,False,15,@stufflistings Where it is listed bro ... Amazon or flipkart,0,False
flipkartsupport,India,SocialCS Flipkart,,2020-12-22 07:06:21,False,19,@pratyushsaurabh Sorry about that. We'd request you to contact Flipkart Travel desk at travelhelp@flipkart.com or c… https://t.co/HGbezUpRVN,0,False
Janice21833065,,Twitter Web App,,2020-12-22 07:06:13,False,3,"https://t.co/HsjhUooTrP

Casual, Party, Formal, Sports Brown Clutch

249

Casual, Party, Formal, Sports Brown Clutch https://t.co/Sg8yzGZaU3",0,False
flipkartsupport,India,SocialCS Flipkart,,2020-12-22 07:06:06,False,19,@pratyushsaurabh Sorry to hear that. We'd request you to contact Flipkart Travel desk on travelhelp@flipkart.com or… https://t.co/ovnCfI7IP1,0,False
pratyushsaurabh,"Navi Mumbai, India",Twitter for Android,,2020-12-22 07:05:42,False,48,@Flipkart @flipkartsupport @Flipkart @JagoGrahakJago_ I have cancelled my flight directly from indigo and they have… https://t.co/KOpkykLqdO,1,False
pratyushsaurabh,"Navi Mumbai, India",Twitter for Android,,2020-12-22 07:05:31,False,48,@Flipkart @flipkartsupport @Flipkart @JagoGrahakJago_ I have cancelled my flight directly from indigo and they have… https://t.co/fY8mCvHKFW,1,False
pratyushsaurabh,"Navi Mumbai, India",Twitter for Android,,2020-12-22 07:05:25,False,48,@Flipkart @flipkartsupport @Flipkart @JagoGrahakJago_ I have cancelled my flight directly from indigo and they have… https://t.co/Y8GVavM5tO,1,False
mohdabidallana,"Ghaziabad, India",Twitter for Android,,2020-12-22 07:05:22,True,388,@Flipkart @flipkartsupport Very Poor Service 😔. No solution my Complaint. https://t.co/AtKd9Qx6uf,0,False
pratyushsaurabh,"Navi Mumbai, India",Twitter for Android,,2020-12-22 07:05:18,False,48,@Flipkart @flipkartsupport @Flipkart @JagoGrahakJago_ I have cancelled my flight directly from indigo and they have… https://t.co/EEHbLGMHoJ,1,False
MyNation_VB,Pune,Twitter for Android,,2020-12-22 07:05:14,False,264,"@Flipkart your customer service is pathetic.... Called me but not heard

You technician visited but was more to con… https://t.co/YQyfX4VBvi",0,False
pratyushsaurabh,"Navi Mumbai, India",Twitter for Android,,2020-12-22 07:04:19,False,48,@flipkartsupport @Flipkart @JagoGrahakJago_ I have cancelled my flight directly from indigo and they have refunded… https://t.co/gbPEhdA6yz,3,False
Janice21833065,,Twitter Web App,,2020-12-22 07:04:00,False,3,"https://t.co/TcsBQLo0f3

Girls Green, Maroon Potli

399

Girls Green, Maroon Potli https://t.co/EsXdada2rx",0,False
jitevar,,Twitter Web App,,2020-12-22 07:03:40,False,664,@Flipkart Pls check the SS attached herewith..The refund was initiated on 1st Dec which has not yet credited. How m… https://t.co/QnzkiFoMAD,0,False
DilipkumarKond5,"Hyderabad, india",Twitter for iPhone,"Place(_api=<tweepy.api.API object at 0x00000034EA4B0B38>, id='7a8b600fe5f170bc', url='https://api.twitter.com/1.1/geo/id/7a8b600fe5f170bc.json', place_type='city', name='Rajendra Nagar', full_name='Rajendra Nagar, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000034EA4B0B38>, type='Polygon', coordinates=[[[78.233173, 17.2371055], [78.5373982, 17.2371055], [78.5373982, 17.5529688], [78.233173, 17.5529688]]]), attributes={})",2020-12-22 07:01:59,True,47,@Flipkart Delivery too late from eCart logistics,0,False
Janice21833065,,Twitter Web App,,2020-12-22 07:01:56,False,3,"https://t.co/fTvHwNaFBF

Casual, Party, Formal Black, Gold Clutch

359

Casual, Party, Formal Black, Gold Clutch https://t.co/zi7xPJFDso",0,False
Angel85949379,,Twitter for Android,,2020-12-22 07:01:41,False,32,#Flipkart can go drown with it's seller. Exotic seeds take 30 days to germinate said MyHobbyGarden ramphal wild vsw… https://t.co/0nwbIa07fH,0,False
mohank100,India,Twitter for Android,,2020-12-22 06:59:50,False,84,"Today Flipkart PRIZE WALI PAATHSHALA Quiz Answer (22 December 2020)
https://t.co/Cb3wBvqTNP https://t.co/0iBtnsRAvM",0,False
ezaz1989,Vadodara,Twitter for Android,,2020-12-22 06:59:42,True,145,@Flipkart pathetic experience.. Learn some amount of customer service from @amazonIN,0,False
flipkartsupport,India,SocialCS Flipkart,,2020-12-22 06:58:44,False,19,@Manish_TDL to make sure that your Flipkart account information is safe. Awaiting your response. ^NP (2/2) https://t.co/5DoqNukc8t,0,False
mohank100,India,Twitter for Android,,2020-12-22 06:58:30,False,84,"Today Flipkart PRIZE WALI PAATHSHALA Quiz Answer (22 December 2020)
https://t.co/A7RRDYkZZ8",0,False
Amazingdeals360,India,Twitter for Android,,2020-12-22 06:58:19,False,2,"KAMILIANT BY AMERICAN TOURISTER 
Small Cabin Luggage (56 cm) 

₹1499

https://t.co/2CKShqXlDw

.",0,False
JailalP,,Twitter for Android,,2020-12-22 06:57:52,False,104,@flipkartsupport No response it has been more than 36 hours . It is pathetic service from flipkart. Consumer bieng… https://t.co/a4eqF4nKNd,0,False
PALLABKUMARCHO1,KOLKATA,Twitter Web App,,2020-12-22 06:57:39,False,14,"FLIPKART'S Bluffer Bastards,@_Kalyan_K&amp; @rajneeeshkumar
Has RIGHT TO CHEAT been included in our Fundamental Rights?… https://t.co/jD1s3ISgl9",0,False
Shubh05864393,,Twitter for Android,,2020-12-22 06:57:33,False,0,@Flipkart @flipkartsupport fraud with me.. wrong product send https://t.co/iDvU7FQHPn,0,False
Amazingdeals360,India,Twitter for Android,,2020-12-22 06:56:16,False,2,"Timex Watches From ₹419

https://t.co/Mr5Fo8yQ7O

.",0,False
immensesols,,Twitter for Android,,2020-12-22 06:55:06,False,46,"https://t.co/3h2OUYw5K5
Big saving days on Flipkart - 18th to 22nd Dec
For cashback terms and process visit… https://t.co/ToagKepGM8",0,False
NR_abuaimal,Hyd,National Reporter,,2020-12-22 06:53:43,False,12,Flipkart’s Last Big Sale of the Year Ends Tonight: Best Deals #image# #content# https://t.co/rfYsrm6fH0,0,False
yogeshbatra1983,"New Delhi, India",Twitter for Android,,2020-12-22 06:53:01,True,64,"@flipkartsupport @Flipkart @_Kalyan_K 
Almost one month gone but my Cancellations still in pending. Everyday got ms… https://t.co/TjVCzjSwo3",0,False
ricktamkundu,delhi,Twitter Web App,,2020-12-22 06:52:36,True,67,"@sonali69536161 SHAME on you @Flipkart @Walmart  , you guys are not even replying. I think customer needs to take l… https://t.co/iD0qYcWic1",0,False
SHANKARPARAB7,"Thane, India",Twitter for Android,,2020-12-22 06:51:43,False,346,@gadgetstouse Flipkart Winner kab announce hoga ??? @abhishek sir @gadgetstouse,0,False
AshikAl73012291,,Twitter for Android,,2020-12-22 06:51:26,False,29,"@Flipkart My product return naw
@Flipkart",0,False
Himanshu79997,,Twitter for iPhone,,2020-12-22 06:51:05,False,36,@TataCLiQCare @vikaspurohit @RNTata2000 fraud fraud fraud  tata cliq cant purchase any of item cheted a custmer so… https://t.co/FeLMk0Doyi,0,False
Akash789123,,Twitter for Android,,2020-12-22 06:50:50,False,279,"@androidcentral How often and how long do they actually support their flagships?
Their last flagship didn't sell we… https://t.co/bA6XLZ7Srh",0,False
AshikAl73012291,,Twitter for Android,,2020-12-22 06:50:27,False,29,@Flipkart My product mistake no help your company no help milton company https://t.co/VliFRzo4L8,1,False
Janice21833065,,Twitter Web App,,2020-12-22 06:49:38,False,3,"https://t.co/pLIGGRdS8M

Tanishka Export Stretchable Magnetic Posture Correction Therapy for Fitness Helping Back &amp;… https://t.co/2724x2pTes",0,False
baxiabhishek,"Gurgaon, India",Twitter Web App,,2020-12-22 06:49:19,False,733,Has Yeelight suspended India operations? Don't find most of their products listed on Amazon/Flipkart. I've got 4-5 lights from them.,0,False
TechyAnil560,,Twitter Web App,,2020-12-22 06:49:13,False,352,"Nokia has launched its first AC in India and the price is Rs. 30,999 / - and will go on sale on… https://t.co/sRfaFqt0tV",0,False
Devraj67019937,,Twitter for Android,,2020-12-22 06:48:13,False,129,Purchased #LenovoIdeapadS145 from #Flipkart a month ago. From the first day itself the Laptop was very slow and aft… https://t.co/X6Xjf5WfKu,0,False
replyshiv,"Sandhol, Mandi, India",Twitter for Android,,2020-12-22 06:48:07,True,1020,The @Flipkart and it's @flipkartsupport both are so pathetic. They have my query for last two days unresolved. Even… https://t.co/r22yuzF802,0,False
sharadbyte,,Twitter for Android,,2020-12-22 06:48:06,False,251,@consaff @flipkartsupport @manukumarjain @MiIndiaSupport @Flipkart @jagograhakjago @ConsumrConxion I have registere… https://t.co/8zOJfNxHt8,0,False
samm1610,"Mumbai, India",Twitter for Android,,2020-12-22 06:47:46,True,59,@Flipkart @flipkartsupport  Atleast with @amazonIN I never had this problem. But you guys are shamelessly selling u… https://t.co/A27q8sdBF3,0,False
saleem_makhdoom,,Twitter for Android,,2020-12-22 06:46:16,True,32,@Flipkart @SonuSood @rjstutee My Flipkart Boxes.....Lol Storage 🙃💪 https://t.co/rhCH1NS4jI,0,False
OprSteel,,Twitter Web App,,2020-12-22 06:46:13,False,0,"OPR Stainless Steel Color Pedal Dustbin Size - 8x12 inch (Yellow)
MECHANICAL PEDAL: The mechanical foot pedal allow… https://t.co/LJ6YBAkgaN",0,False
Brijesh9532,,Twitter Web App,,2020-12-22 06:45:35,False,99,@flipkartsupport Thanks flipkart for ur quick and positive response... Towards resolving problem,0,False
mitvanaglobal,Bangalore,Twitter Web App,,2020-12-22 06:45:06,False,967,Mitvana offers various types of hair care products for your smooth &amp; silky hair which is made from different ayurve… https://t.co/KYYmPjuWLN,0,False
tech2eets,"Mumbai, India",TweetDeck,,2020-12-22 06:44:59,True,554,".@Flipkart sees highest growth recorded for new sellers on-boarded from Tier 3+ markets.
#tech2Biz
https://t.co/U51v5MtNK9",0,False
saleem_makhdoom,,Twitter for Android,"Place(_api=<tweepy.api.API object at 0x00000034EA4B0B38>, id='07d9f4e465088002', url='https://api.twitter.com/1.1/geo/id/07d9f4e465088002.json', place_type='poi', name='Mongam', full_name='Mongam', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000034EA4B0B38>, type='Polygon', coordinates=[[[76.0393353724018, 11.141637373044357], [76.0393353724018, 11.141637373044357], [76.0393353724018, 11.141637373044357], [76.0393353724018, 11.141637373044357]]]), attributes={})",2020-12-22 06:44:34,True,32,"@WorkAtFlipkart 

Sample boxes of My Flipkart Orders.🙃🙃 https://t.co/A0jJHXb4EH",0,False
Manjesh31866133,,Twitter for Android,,2020-12-22 06:44:31,False,54,@imVkohli @Flipkart @StayWrogn Please help me  sir please,0,False
ElectronicsMgzn,Bangalore,Twitter Web App,,2020-12-22 06:44:22,False,23,"The new range of Nokia branded ACs comes with a starting price of Rs 30,999 and will be available via e-commerce si… https://t.co/Pa0HzyP3k8",0,False
samm1610,"Mumbai, India",Twitter for Android,,2020-12-22 06:44:20,True,59,"Hi @amazonIN 
Just read my tweets. You should know what your competitors @Flipkart are upto.",0,False
samm1610,"Mumbai, India",Twitter for Android,,2020-12-22 06:43:36,True,59,"First used Truly wireless earbuds. Then this used electric trimmer. And you talk about covid safety, Flipkart assur… https://t.co/ppnm0VmWS5",0,False
Aniket_z,"Pune, India",Twitter Web App,,2020-12-22 06:43:23,True,131,"@flipkartsupport
 
@Flipkart do you need 7 days to pick up order from less than 10 km? Out for pick on 18 dec and n… https://t.co/zGxZQw94NX",0,False
7Deals24,Hyderabad,Twitter Web App,,2020-12-22 06:43:14,True,1,"[Many Options] Blankets, Dohars upto 80% off - Flipkart

https://t.co/bIfiew9nMO",0,False
Raghav88989491,,Twitter for Android,,2020-12-22 06:42:59,False,8,@XiaomiIndia @Flipkart @amazonIN If u decrease the price upto 3 to 4k this mobile will be the best,0,False
Amazingdeals360,India,Twitter for Android,,2020-12-22 06:42:47,False,2,"Flipkart 4 Hours Jackpot Deals

Open Link in App Or Mobile Browser

https://t.co/kNhZQNJYem

Till 4PM https://t.co/ezCrmvUBSv",0,False
STNambi252528,India,Twitter Web App,,2020-12-22 06:42:23,False,70,"@Micromax__India @Flipkart Hey, Micromax. My Micromax IN note 1 was delivered yesterday. But google seach bar in th… https://t.co/h706zba1Lp",0,False
nnifa_fashion,"New Delhi, India",Twitter for Android,,2020-12-22 06:42:14,False,14,"NNIFA sweatshirt for women - warm, stylish with good fabric material. Plz check out more on Flipkart. https://t.co/a3Bt5SyHeN",0,False
flipkartsupport,India,SocialCS Flipkart,,2020-12-22 06:42:10,False,19,@samm1610 Sorry to hear that. We understand your concern about the order. Please be assured that you will receive a… https://t.co/4acaEWvX8r,0,False
Novenylife,Greater Noida,Twitter Web App,,2020-12-22 06:40:50,False,156,"Raise your🙋‍♀️ if love to use Ylang Ylang Essential Oil this winter season. ❄ ☃ 

🔗Purchase oil-… https://t.co/zkWc8cwceB",1,False
samm1610,"Mumbai, India",Twitter for Android,,2020-12-22 06:40:21,True,59,@flipkartsupport @Flipkart @FlipkartStories Hi. I have received another product today from Flipkart. A hair trimmer… https://t.co/XEozklL1Cr,0,False
nnifa_fashion,"New Delhi, India",Twitter for Android,,2020-12-22 06:40:17,False,14,NNIFA polka dots trouser for women are available on Flipkart. https://t.co/KMXy2cyxi3,0,False
HarshuVikash,,Twitter for Android,,2020-12-22 06:39:37,False,54,"@flipkartsupport I know you couldn't do anything on my complaint, maybe some one call and repate the same line only… https://t.co/iYfnaCo4TJ",0,False
bankofbaroda,,QuickMetrix,,2020-12-22 06:39:33,True,78,"@Pankajs55903689 @Flipkart @mastercardindia Dear Sir, Bank is committed to providing solutions to our customer quer… https://t.co/YfLPDwPHn0",0,False
Janice21833065,,Twitter Web App,,2020-12-22 06:39:31,False,3,"https://t.co/q6lBOqrNjN

Tanishka Export Real Doctor Posture Back Back Support Belt for Fitness Management Back &amp; A… https://t.co/Vx3rIr8tl6",0,False
DealBeeOfficial,India,Twitter Web App,,2020-12-22 06:38:54,False,118,"Flipkart Jackpot Deals (12 PM - 4 PM)

Link : https://t.co/Imu1DDtfAa

Open Link in App Or Mobile Browser. https://t.co/JEyvhZ1Vni",0,False
Vgg91777371,,Twitter for Android,,2020-12-22 06:38:51,False,71,@Flipkart Flipkart is a fake product seller. Please think before buying from Flipkart as you will get fake product… https://t.co/KKB5GhOGh8,0,False
flipkartsupport,India,SocialCS Flipkart,,2020-12-22 06:38:42,False,19,@ManishKumarAIT social media platforms and advise you to shop exclusively on our official website (… https://t.co/FGcYjoAVVD,0,False
nkchandar,,Twitter for Android,,2020-12-22 06:38:41,True,312,"@murugan2213 Can buy this one. கண்ண மூடிட்டு வாங்கலாம்
LG 6.5 kg 5 Star Fully Automatic Front Load with In-built He… https://t.co/ZEqipXmA6N",0,False
Vgg91777371,,Twitter for Android,,2020-12-22 06:38:39,False,71,@Flipkart @Joypersonalcare Flipkart is a fake product seller. Please think before buying from Flipkart as you will… https://t.co/FTA4KFN7xH,0,False
motorolaindia,India,Twitter Web App,,2020-12-22 06:38:37,True,192,It's your last chance to be unstoppable with the brilliant features of the newly launched #motog9power smartphone a… https://t.co/CNqKmP4uss,4,False
NewsVerses,,NewsVerses,,2020-12-22 06:38:30,False,0,Flipkart Big Saving Days Sale Ends Tonight: All the Best Offers You Can Still Grab - Gadget Informer @… https://t.co/KUadG8Nk43,0,False
Vgg91777371,,Twitter for Android,,2020-12-22 06:38:28,False,71,@Flipkart Flipkart is a fake product seller. Please think before buying from Flipkart as you will get fake product… https://t.co/GFov2Uv9gE,0,False
flipkartsupport,India,SocialCS Flipkart,,2020-12-22 06:38:27,False,19,@ManishKumarAIT Sorry to hear that. We'd like to inform you that Flipkart does not share any offer related details… https://t.co/aNF2NPpfe9,0,False
Vgg91777371,,Twitter for Android,,2020-12-22 06:38:19,False,71,@Flipkart Flipkart is a fake product seller. Please think before buying from Flipkart as you will get fake product… https://t.co/7FwO5qHlDR,0,False
Vgg91777371,,Twitter for Android,,2020-12-22 06:38:09,False,71,@Flipkart Flipkart is a fake product seller. Please think before buying from Flipkart as you will get fake product… https://t.co/4QHVxWTSmj,0,False
aparnashastri13,India,Twitter for Android,,2020-12-22 06:38:03,False,78,@flipkartsupport Order ID - OD120402800613424000 and Order ID - OD120402800613424000. All you people say is refund… https://t.co/HQwE14FXvc,0,False
BharatMundhra10,"chaibasa,jharkhan, india",Twitter for Android,,2020-12-22 06:37:25,False,273,@Imjpmehta @Micromax__India @Flipkart Yes its not showing,0,False
bharub4u,Bharat,Twitter Web App,,2020-12-22 06:37:11,True,269,"Hi @Fenda_India i purchased F&amp;D F 3800X 80 W Bluetooth Home Theatre  (Black, 5.1 Channel)  From Flipkart. Now It is… https://t.co/0L9HNYhXGx",0,False
KherajR03847351,,Twitter for Android,,2020-12-22 06:36:48,False,20,@Flipkart Always provide bed services not solutions gatiya services@ Flipkart,0,False
flipkartsupport,India,SocialCS Flipkart,,2020-12-22 06:36:39,False,19,"@Mohdshafi313 To ensure that your Flipkart account information is safe, please start a private message with us by c… https://t.co/iN7l5QdCbU",0,False
ManishKumarAIT,"Meerut, India",Twitter for Android,,2020-12-22 06:36:13,False,136,"@Flipkart @flipkartsupport @Cyberdost Hey Flipkart, received a fraud call from +91-9635867248 in screenshot claimin… https://t.co/7zdiYzXDHt",0,False
TodayBangalore,"Bengaluru, India",WordPress.com,,2020-12-22 06:34:26,False,0,Flipkart’s Last Big Sale of the Year Ends Tonight: Best Deals https://t.co/xAmSAkds5J,0,False
dealztrendz,India,Twitter for iPhone,,2020-12-22 06:34:05,False,40,"Flipkart Jackpot Deals (12 PM - 4 PM).

Open Link in App Or Mobile Browser. 

https://t.co/1G7WKkrIJx https://t.co/1SXEx2nTzr",0,False
Amazingdeals360,India,Twitter for Android,,2020-12-22 06:34:03,False,2,"Waistcoats @ 86% off

https://t.co/uo8kPPQdp7

.",0,False
MaheshTeluguTe1,,Twitter Web App,,2020-12-22 06:33:37,False,0,"best smartphones under 15000 in flipkart big savings days Dec 2020 
@Flipkart  #PoCo #MicromaxIsBack #realme… https://t.co/EakFSina4c",0,False
flipkartsupport,India,SocialCS Flipkart,,2020-12-22 06:33:10,False,19,"@thespeakingeyes To ensure that your Flipkart account information is safe, please DM us by clicking on the below li… https://t.co/XxgUZJww24",0,False
flipkartsupport,India,SocialCS Flipkart,,2020-12-22 06:33:02,False,19,@thespeakingeyes Sorry to hear that. We certainly understand your concern. Request you to share the registered emai… https://t.co/N7PB6moYAy,0,False
HarshuVikash,,Twitter for Android,,2020-12-22 06:32:50,False,54,"@flipkartsupport Im sharing order details, i called up many time to customer care and put my call on hold for long… https://t.co/bDMge6PQDk",0,False
Offersbox,,,,2020-12-22 06:32:43,False,4,"Flipkart Jackpot Deals (12 PM - 4 PM).

Link : https://t.co/FCPDUy68La

Open Link in App Or Mobile Browser.",0,False
Priyans73770836,,Twitter for Android,,2020-12-22 06:32:40,False,142,@Micromax__India your customer care is asking to visit service center. Why should I visit service center in only 1… https://t.co/OaOVeo8htl,0,False
thespeakingeyes,Bombay,Twitter for Android,"Place(_api=<tweepy.api.API object at 0x00000034EA4B0B38>, id='7929cea6bd5b32bd', url='https://api.twitter.com/1.1/geo/id/7929cea6bd5b32bd.json', place_type='city', name='Mumbai', full_name='Mumbai, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000034EA4B0B38>, type='Polygon', coordinates=[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]), attributes={})",2020-12-22 06:32:09,True,564,"@flipkartsupport  my flipkart account has been blocked.
Need help.",0,False
Aniketh12693,,Sprinklr Prod0,,2020-12-22 06:32:03,False,55,"#prod0 Flipkart Big Saving Days Sale Ends Tonight: All the Best Offers You Can Still Grab
https://t.co/kpjztFi9jC",0,False
ambuj_parihar," Manpur, Bara, Prayagraj, U.P.",Twitter for Android,"Place(_api=<tweepy.api.API object at 0x00000034EA4B0B38>, id='18fe14b600b2c393', url='https://api.twitter.com/1.1/geo/id/18fe14b600b2c393.json', place_type='city', name='Allahabad', full_name='Allahabad, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000034EA4B0B38>, type='Polygon', coordinates=[[[81.797979, 25.4111975], [81.9133428, 25.4111975], [81.9133428, 25.5122032], [81.797979, 25.5122032]]]), attributes={})",2020-12-22 06:31:58,True,305,"@narendramodi #छुद्र_सरोवर #ChudraSarovar 📚 ✍️
@Notionpress  :
https://t.co/lSwJD8VWN7
@amazonIN :… https://t.co/HASF1pk1LG",0,False
7Deals24,Hyderabad,Twitter for Android,,2020-12-22 06:31:08,True,1,"Flipkart 4 Hour Jackpot ❤️

Open Link in App or Mobile Browser

https://t.co/fXDWoXvu66

NOTE : ABOVE DEALS ARE VAL… https://t.co/2lGjPgmjmn",0,False
vanprobindia,"Mumbai, India",TweetDeck,,2020-12-22 06:31:00,True,643,"Easy &amp; Safe Clean Water Marks on
Amazon - https://t.co/rHQcoiZb1o
Flipkart - https://t.co/QguVQ5X0nW

#India… https://t.co/S4aPokAvKs",0,False
LylaBlanc,India,Twitter for iPhone,,2020-12-22 06:30:18,True,7,"Greet the day with elan with #NaughtyGirlBonjour‘s great fragrance! Only at Rs. 299/-

ShopNow 🌐… https://t.co/NbGvwws6Ul",0,False
Gadgets360,India's most popular tech site,TweetDeck,,2020-12-22 06:30:12,False,12,Flipkart's last big sale of the year ends at midnight tonight. Here are the best deals you can grab right now:… https://t.co/fjDK8iHwRz,6,False
jpr_vai,India,Twitter Web App,,2020-12-22 06:29:34,False,26,"@flipkartsupport @PiyushGoyalOffc @Nike @amazonIN in era of digital world, @Flipkart only allows +ve reviews, genui… https://t.co/Fvi7DVvQmg",0,False
DealsDhamaka,,Twitter Web App,,2020-12-22 06:29:33,False,33,"*Price Drop - Lowest Ever*

*Fiama Lemongrass And Jojoba Clear Springs Shower Gel, 500ml at 213 | Subscribe for add… https://t.co/8TvTQy874Z",0,False
flipkartsupport,India,SocialCS Flipkart,,2020-12-22 06:28:51,False,19,"@HarshuVikash To ensure that your Flipkart account information is safe, please share the requested details via DM b… https://t.co/5nAloSNqKP",0,False
digitdunia,India,Twitter Web App,,2020-12-22 06:28:18,False,38,"@Flipkart Sale -Top Deals on Electronics

👉https://t.co/L0r1ERwsT8 https://t.co/3fmf2EccuY",0,False
