user,location,source,place,created_at,geo_enabled,friends_count,text,retweet_count,retweeted_status
samyoga_20,ಕನ್ನಡ ನೆಲ- ಕರ್ನಾಟಕ,Twitter for Android,,2020-12-22 13:37:04,False,543,@AmazonHelp No use as I was expecting the item by today or tomorrow at last. If not it's not worth it to get that.… https://t.co/9ft0hiu70I,0,False
panasiabiz,,Revive Social App,,2020-12-22 13:11:56,False,165,Intex Aqua Star L with Lollipop available on Snapdeal https://t.co/MziVN2Gfei,0,False
thecouono,India,Twitter for Android,,2020-12-22 13:04:05,False,0,"Snapdeal partners with NPCI to enable doorstep QR code payments for orders. 

#Snapdeal #NPCI #ecommerce #startups… https://t.co/yKVmZ5aC0t",0,False
SadiiyaMemon,"London, England",Twitter for Android,,2020-12-22 12:38:36,True,110,@eyefarhan @myntra @snapdeal @amazon @Walmart @Rakuten @greg_doucette @JingdongHua @AlibabaGroup @Zappos @HomeDepot… https://t.co/jixvC5ty15,0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-22 11:56:50,False,1418,@Dhineshsudhakar Hi! Sorry to disappoint you.  Please “Private Message” us your seller details by clicking on the l… https://t.co/3OYQRFiCpM,0,False
Dhineshsudhakar,tirupathi,Twitter for Android,,2020-12-22 11:54:14,False,300,@snapdeal you better create online invoice generation setup with platform name. Its very pathetic protocals you are… https://t.co/TuRTQFfdD9,0,False
eyefarhan,"Mumbai, India",Twitter Web App,,2020-12-22 11:45:09,True,0,"@myntra wish i could have ordered from @snapdeal or @amazon
@Walmart @Rakuten  @greg_doucette @JingdongHua… https://t.co/dyK5euzj62",0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-22 11:34:45,False,1418,@SagarKhundia3 I’ve shared this with my team. We'll connect with you soon regarding this. Thanks! Sia,0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-22 11:34:08,False,1418,@SagarKhundia3 We always request our customers to never share their personal details publicly as our page is visibl… https://t.co/cLZeN1U4nT,0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-22 11:23:22,False,1418,"@SagarKhundia3 Hi! Please ""Private Message"" us by clicking the below link if you’re facing any specific issue and w… https://t.co/Vsv7ACCayv",0,False
SagarKhundia3,,Twitter Web App,,2020-12-22 11:22:32,False,2,"@snapdeal Change my shipping address 
Sg.kumar92@gmail.com 
I placed a order",0,False
Testbookdotcom,India,Buffer,,2020-12-22 10:30:00,True,1,Who among the following online shopping companies has partnered with NPCI to doorstep QR Code payments for order?… https://t.co/gHgcvxFspU,2,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-22 10:01:09,False,1418,"@VijayMo57670352 Hi! Request you to ""Private Message"" us your exact concern so that we can assist you in a better w… https://t.co/QQnbcyNWPI",0,False
MudassirZR,"Srinagar, Kashmir",Twitter for Android,,2020-12-22 09:53:55,True,579,Is @myntra becoming the new Snapdeal? https://t.co/xUZGtDLFez,0,False
SharmaAmbarPd1,,Twitter for Android,,2020-12-22 09:46:54,False,27,@EduMinOfIndia @DrRPNishank @narendramodi @mygovindia @PMOIndia @PIB_India @PIBHindi @MIB_India @transformIndia… https://t.co/sF1SzrXGPK,0,False
SharmaAmbarPd1,,Twitter for Android,,2020-12-22 09:44:20,False,27,@EduMinOfIndia @DrRPNishank @narendramodi @mygovindia @PMOIndia @PIB_India @PIBHindi @MIB_India @transformIndia… https://t.co/N1ZD172bvu,0,False
SharmaAmbarPd1,,Twitter for Android,,2020-12-22 09:42:20,False,27,"@BanglarGorboMB @BJP4India Twitter r User Celebrity VIP I apologize to all of you with folded hands, the thing is t… https://t.co/wf5QcYftny",0,False
SharmaAmbarPd1,,Twitter for Android,,2020-12-22 09:41:30,False,27,"@PMOIndia Twitter r User Celebrity VIP I apologize to all of you with folded hands, the thing is that Snapdeal empl… https://t.co/kDO79Qevte",0,False
SharmaAmbarPd1,,Twitter for Android,,2020-12-22 09:40:46,False,27,"@narendramodi Twitter r User Celebrity VIP I apologize to all of you with folded hands, the thing is that Snapdeal… https://t.co/RwWkzRtoNa",0,False
jchitnis,India,Twitter Web App,,2020-12-22 09:40:19,False,99,"@gadgetbeauty014 Wish to purchase these superb Apple Rainbow Logo stickers, had bought a set from snapdeal. Can you… https://t.co/RXemCOg44S",0,False
SharmaAmbarPd1,,Twitter for Android,,2020-12-22 09:40:01,False,27,@kakoligdastidar @BanglarGorboMB @BJP4Bengal @DilipGhoshBJP @narendramodi Twitter r User Celebrity VIP I apologize… https://t.co/29GTOYbp0n,0,False
amitaadhar,"New Delhi, India",Twitter for iPhone,,2020-12-22 09:35:16,True,115,@wief2021 @nitin_gadkari @GodrejGroup @amitabhk87 @1kunalbahl @snapdeal @SudhanshuBJP @DipaliGoenka @TeamLease… https://t.co/9ZLBOJQvPm,0,False
YourStoryCo,India,Twitter Web App,,2020-12-22 09:23:11,True,952,"Paytm, Dream11, Zomato, Ola, Swiggy, Big Basket, Oyo, Byjus, Snapdeal, and Unacademy made it to the The Hottest Sta… https://t.co/ChighxHI03",4,False
ShekharRajs,"New Delhi, India",Twitter for Android,,2020-12-22 09:15:18,False,40,"@myntra I am planning to go to consumers forum.
@amazon
@Flipkart 
@snapdeal",0,False
SharmaAmbarPd1,,Twitter for Android,,2020-12-22 09:08:36,False,27,"@kayaldevaraj @SonuSood Twitter r User Celebrity VIP I apologize to all of you with folded hands, the thing is that… https://t.co/XU4LQCkmU8",0,False
SharmaAmbarPd1,,Twitter for Android,,2020-12-22 09:06:15,False,27,"@PMOIndia Twitter r User Celebrity VIP I apologize to all of you with folded hands, the thing is that Snapdeal empl… https://t.co/iXTdmxMmhn",0,False
ShekharRajs,"New Delhi, India",Twitter for Android,,2020-12-22 09:04:14,False,40,@myntra My both numbers are working fine and I received a mail that both numbers are not reachable. It's such an ex… https://t.co/VXmi6xAtj2,0,False
SharmaAmbarPd1,,Twitter for Android,,2020-12-22 09:02:39,False,27,@DrRPNishank @EduMinOfIndia @narendramodi @AMUofficialPRO @SanjayDhotreMP @PIB_India @MIB_India @DDNewslive… https://t.co/HaFYb9N7jj,0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-22 09:00:27,False,1418,@sawandkar_angad We always request our customers to never share their personal details publicly as our page is visi… https://t.co/sydGXDGwyv,0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-22 08:59:56,False,1418,@sawandkar_angad Hi! Apologies for the experience you have been through. This should not have happened. We'll get t… https://t.co/rXV4TWLXwY,0,False
SharmaAmbarPd1,,Twitter for Android,,2020-12-22 08:59:42,False,27,"@PMOIndia Twitter r User Celebrity VIP I apologize to all of you with folded hands, the thing is that Snapdeal empl… https://t.co/unFJbEVmqD",0,False
SharmaAmbarPd1,,Twitter for Android,,2020-12-22 08:56:59,False,27,"@narendramodi Twitter r User Celebrity VIP I apologize to all of you with folded hands, the thing is that Snapdeal… https://t.co/YTB5Bmio5F",0,False
SharmaAmbarPd1,,Twitter for Android,,2020-12-22 08:54:55,False,27,"@MamataOfficial Twitter r User Celebrity VIP I apologize to all of you with folded hands, the thing is that Snapdea… https://t.co/oWJgdiQINo",0,False
SharmaAmbarPd1,,Twitter for Android,,2020-12-22 08:52:47,False,27,"@BanglarGorboMB Twitter r User Celebrity VIP I apologize to all of you with folded hands, the thing is that Snapdea… https://t.co/awvIhrzOeL",0,False
SharmaAmbarPd1,,Twitter for Android,,2020-12-22 08:50:11,False,27,"@AmitShah Twitter r User Celebrity VIP I apologize to all of you with folded hands, the thing is that Snapdeal empl… https://t.co/uzRfZlQqXp",0,False
SharmaAmbarPd1,,Twitter for Android,,2020-12-22 08:48:26,False,27,"@SonuSood Twitter r User Celebrity VIP I apologize to all of you with folded hands, the thing is that Snapdeal empl… https://t.co/sSLP5tocGT",0,False
SharmaAmbarPd1,,Twitter for Android,,2020-12-22 08:46:12,False,27,"@RahulGandhi Twitter r User Celebrity VIP I apologize to all of you with folded hands, the thing is that Snapdeal e… https://t.co/g1BuXggZkN",0,False
SharmaAmbarPd1,,Twitter for Android,,2020-12-22 08:44:32,False,27,"@SrBachchan Twitter r User Celebrity VIP I apologize to all of you with folded hands, the thing is that Snapdeal em… https://t.co/2Y6h0Eux3u",0,False
SharmaAmbarPd1,,Twitter for Android,,2020-12-22 08:42:43,False,27,"@BanglarGorboMB Twitter r User Celebrity VIP I apologize to all of you with folded hands, the thing is that Snapdea… https://t.co/8rLQq5zxva",0,False
SharmaAmbarPd1,,Twitter for Android,,2020-12-22 08:40:45,False,27,"@yadavakhilesh Twitter r User Celebrity VIP I apologize to all of you with folded hands, the thing is that Snapdeal… https://t.co/rHenFc7G0c",0,False
SharmaAmbarPd1,,Twitter for Android,,2020-12-22 08:39:02,False,27,@AITCofficial @BanglarGorboMB @MamataOfficial Twitter r User Celebrity VIP I apologize to all of you with folded ha… https://t.co/Ic8cOGgEnN,0,False
SharmaAmbarPd1,,Twitter for Android,,2020-12-22 08:36:44,False,27,"@republic Twitter r User Celebrity VIP I apologize to all of you with folded hands, the thing is that Snapdeal empl… https://t.co/FuaTKrE2Yg",0,False
SharmaAmbarPd1,,Twitter for Android,,2020-12-22 08:34:49,False,27,@Chandrimaaitc @BanglarGorboMB @MamataOfficial Twitter User Celebrity VIP I apologize to all of you with folded han… https://t.co/5rrM3UsvfF,0,False
vamdikar,Aakash Ganga,Twitter Web App,,2020-12-22 08:27:16,False,27,"@amazonIN @Flipkart @snapdeal 

Have u addressed following lacunae:

👉🏻Country of origin certification

👉🏻Shipment… https://t.co/2II3JyCthd",0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-22 08:26:50,False,1418,"@div_vermaa We understand your concern and for this, we are in coordination with our team and we'll connect with yo… https://t.co/imdgBTmH8t",0,False
k_asif20,"Mumbai, India",Twitter Web App,,2020-12-22 08:26:41,False,975,"@ashrafazmi4549 Thanks Sir,
#journalism #Social #Media #News #Political
#Breakingnews #Bollywood #MumbaiNews… https://t.co/SsYc3YWOH4",0,False
div_vermaa,"Pune, India",Twitter for Android,,2020-12-22 08:22:11,False,311,"@honey_8088 @snapdeal @Snapdeal_Help Dear sir , 
Seems you misread my post, In my case they hv provided me refund f… https://t.co/h59uKkLTNk",0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-22 08:20:49,False,1418,@honey_8088 We sincerely regret to know this. We are getting this checked and will ensure this is sorted out on priority. Thanks! Avi,0,False
honey_8088,Ghar Me,Twitter for Android,,2020-12-22 08:17:16,False,0,@div_vermaa @snapdeal @Snapdeal_Help I didn't get my refund from 2 months. We have to take strict action to cyber c… https://t.co/9mGhzqEc52,0,False
drashish_g,"Rajkot, Gujarat, India",Twitter Web App,,2020-12-22 08:05:07,True,344,"@KaushalJaideep @AmazonHelp @SonuSood @Flipkart @snapdeal @myntra @consumersathi @TataCLiQ @RelianceDigital Yes, th… https://t.co/6f0YRImrfa",0,False
MyNation_VB,Pune,Twitter for Android,,2020-12-22 07:56:29,False,264,@flipkartsupport @amazon @amazonIN @snapdeal @MotorolaUS @Moto I received a call from Flipkart  twice today but  no-one spoke,1,False
RakshitAcharya,"Bengaluru, India",Twitter for Android,"Place(_api=<tweepy.api.API object at 0x000000AAA9362C50>, id='7631956ba2a1ed11', url='https://api.twitter.com/1.1/geo/id/7631956ba2a1ed11.json', place_type='admin', name='Karnataka', full_name='Karnataka, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000000AAA9362C50>, type='Polygon', coordinates=[[[74.050963, 11.582378], [78.588295, 11.582378], [78.588295, 18.476736], [74.050963, 18.476736]]]), attributes={})",2020-12-22 07:52:51,True,432,@Snapdeal_Help Thanks for sharing the details.,0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-22 07:38:31,False,1418,@div_vermaa We always request our customers to never share their personal details publicly as our page is visible t… https://t.co/7ersZFiarv,0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-22 07:30:39,False,1418,@div_vermaa Hi! Thanks for highlighting this. We really appreciate your efforts. We'll surely have this checked and… https://t.co/t9wb6jfBt3,0,False
div_vermaa,"Pune, India",Twitter for Android,,2020-12-22 07:25:07,False,311,"Dear @snapdeal @Snapdeal_Help team ,

I have got a refund for my order id 37900302629, although the product has bee… https://t.co/6QhgeceatY",0,False
wief2021,"Philadelphia, Pennsylvania",Twitter Web App,,2020-12-22 07:19:36,False,271,Excited and proud to announce our line-up of speakers and panelists for our 25th annual conference. Tickets… https://t.co/6to5rFWpoR,4,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-22 06:53:39,False,1418,@VIKASKU57396728 I've shared this with my team. We'll connect with you soon regarding this. Thanks! Avi,0,False
iitroorkee,"Roorkee, India",Twitter Web App,,2020-12-22 06:48:50,True,343,"2/2: Kunal Bahl, Co-Founder &amp; CEO @snapdeal, Aloke Bajpai, Co-Founder &amp; CEO @ixigo, Pankaj Chaddah, Co-Founder… https://t.co/hLmnx3k6rd",2,False
VIKASKU57396728,India,Twitter for Android,,2020-12-22 06:48:25,False,10,"@Snapdeal_Help Please take a action quick.

Thank you.",0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-22 06:47:43,False,1418,@RakshitAcharya Hi! Thanks for highlighting this. Please do not respond to any Phone Call/Email/SMS/Letter claiming… https://t.co/IKGR6qNg5d,0,False
RakshitAcharya,"Bengaluru, India",Twitter for Android,"Place(_api=<tweepy.api.API object at 0x000000AAA9362C50>, id='7631956ba2a1ed11', url='https://api.twitter.com/1.1/geo/id/7631956ba2a1ed11.json', place_type='admin', name='Karnataka', full_name='Karnataka, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000000AAA9362C50>, type='Polygon', coordinates=[[[74.050963, 11.582378], [78.588295, 11.582378], [78.588295, 18.476736], [74.050963, 18.476736]]]), attributes={})",2020-12-22 06:46:25,True,432,"@snapdeal : Received this over post. Just wanted to know if this is genuine. If not, please take correct action.… https://t.co/koypgFDPPK",0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-22 06:43:27,False,1418,@VIKASKU57396728 So sorry for the trouble. Your concern has been escalated and you will be contacted by our team at… https://t.co/X4YAMgHpS3,0,False
VIKASKU57396728,India,Twitter for Android,,2020-12-22 06:41:51,False,10,@Snapdeal_Help Because you are not reply any message's.,0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-22 06:39:06,False,1418,@VIKASKU57396728 We always request our customers to never share their personal details publicly as our page is visi… https://t.co/GSS3ReWukA,0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-22 06:38:50,False,1418,@VIKASKU57396728 Hi! We sincerely regret the experience you have been through. This should not have happened. I'll… https://t.co/zH0qFtDqlK,1,False
VIKASKU57396728,India,Twitter for Android,,2020-12-22 06:36:19,False,10,@1kunalbahl Why Snapdeal's delivery boy is abusing his customer. https://t.co/VNq1kqGMQ0,0,False
NewsExperts,"Kochi, India",Twitter Web App,,2020-12-22 06:28:10,False,162,Snapdeal Adds More Toy Choices Ahead of the Holiday Season https://t.co/gaLiIB0Up5,0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-22 06:09:16,False,1418,"@ssunil1997 As conveyed to you over the call, please wait till the requested time. We are working on it, and will s… https://t.co/m17AmODOxR",0,False
ssunil1997,"Jaipur, India",Twitter Web App,,2020-12-22 06:06:21,True,79,"Don't purchase anything from @snapdeal 
They provide second copy
And worst service provider",0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-22 05:58:52,False,1418,"@OutrunI Hi! Sorry for the inconvenience caused to you. Our team is working on this to get it resolved. Thanks, Parv",0,False
OutrunI,,Twitter Web App,,2020-12-22 05:52:19,False,12,@snapdeal @SnapdealTech @Snapdeal_Help What's happened to the seller panel? It's not working for long...,0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-22 05:51:46,False,1418,@vineetkhicha So sorry for the trouble. We will connect with you at the earliest and help you out. Thanks! Parv,0,False
vineetkhicha,,Twitter for Android,,2020-12-22 05:46:29,False,33,@snapdeal @Snapdeal_Help @sellers_snapdeal @close_snapdeal Snapdeal sales report shows we sold only till 6th Novemb… https://t.co/hykDunGRTy,0,False
Kabiranstyle,,Buffer,,2020-12-22 05:00:20,False,3,"Get Discount Up To 65% OFF
On Special Sale
On Entire Women Collection
Flipkart: https://t.co/VNyd5YPfWo
Amazon:… https://t.co/DL6qRYv6bw",0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-22 04:33:06,False,1418,@klrana54 Hi! Sincere apologies for the unpleasant experience. Please PRIVATE MESSAGE us the order ID by clicking o… https://t.co/9YZBmlTm82,0,False
klrana54,Baroda,Twitter for Android,,2020-12-22 04:31:20,True,2004,"@snapdeal very bad company I purchased Walnut kernels Giri
When I received it was stinking bad smell I wrote but it… https://t.co/bpMhVw75es",0,False
gauranceperfume,India,Twitter Web App,,2020-12-22 04:30:00,False,70,"""Never Out of Fashion""
#gaurancefragrances
#eaudeperfum
#frenchfragrance
#fragranceformen
#fragranceforwomen… https://t.co/7hjogu2RJD",1,False
SharmaAmbarPd1,,Twitter for Android,,2020-12-22 03:48:50,False,27,@snapdeal @Snapdeal_Help Don't force me to abuse your every tweet. I want my prize money tata safari market value 1… https://t.co/empbA4myPm,0,False
SharmaAmbarPd1,,Twitter for Android,,2020-12-22 03:39:27,False,27,@snapdeal @Snapdeal_Help Don't force me to abuse your every tweet. I want my prize money tata safari market value 1… https://t.co/eKDfTM0BlJ,0,False
SharmaAmbarPd1,,Twitter for Android,,2020-12-22 03:35:25,False,27,@YourStoryCo @Snapdeal_Help @snapdeal @1kunalbahl @rohitkbansal Don't force me to abuse your every tweet. I want my… https://t.co/STIp9W7Hpc,0,False
SharmaAmbarPd1,,Twitter for Android,,2020-12-22 03:32:28,False,27,@snapdeal @Snapdeal_Help Don't force me to abuse your every tweet. I want my prize money tata safari market value 1… https://t.co/kpmihYV5Sq,0,False
SharmaAmbarPd1,,Twitter for Android,,2020-12-22 03:22:55,False,27,@YourStoryCo @1kunalbahl @snapdeal @NPCI_NPCI Don't force me to abuse your every tweet. I want my prize money tata… https://t.co/UfOnypulmq,0,False
SharmaAmbarPd1,,Twitter for Android,,2020-12-22 03:22:22,False,27,@YourStoryCo @1kunalbahl @snapdeal @NPCI_NPCI Don't force me to abuse your every tweet. I want my prize money tata… https://t.co/Ak67aJXti0,0,False
RajibBh73191083,,Twitter for Android,,2020-12-21 16:51:06,False,69,@amazon @RelianceDigital @snapdeal @cromaretail @PMOIndia @jagograhakjago I would like to say that mukesh ambani is… https://t.co/QlJyhXNIU4,0,False
IshanPanwar8,"Indore, India",Twitter for Android,,2020-12-21 15:57:06,False,27,@RajveerJatab The Boycott trend also led to the fall of Indian E-commerce company snapdeal due to the Aamir khan controversy...,0,False
dsammy1002,,Twitter for Android,,2020-12-21 15:28:51,False,112,@Snapdeal_Help That's what I am asking how much time you required so I can wait till that time,0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-21 15:27:56,False,1418,@dsammy1002 We'll be getting in touch with you soon. Please allow us some time. Thanks! Sia,0,False
dsammy1002,,Twitter for Android,,2020-12-21 15:25:35,False,112,@Snapdeal_Help How much time you need,0,False
4psNews,,Twitter Web App,,2020-12-21 15:07:58,False,234,"Snapdeal today announced that it has added 500 new toy sellers and manufacturers, to offer a wide variety and assor… https://t.co/yM9zNNCQ81",0,False
CardGamesnews,"United States, Virginia",dlvr.it,,2020-12-21 13:58:32,False,1690,Snapdeal adds more toy choices ahead of the holiday season - indiablooms https://t.co/6QUDRb5ZMA,0,False
ShoppingDeal4U,realshoppingdeals7@gmail.com,Twitter for Android,,2020-12-21 13:57:46,False,230,"📛📛 Myntra: WAHL Men Blue Color Pro Cordless Clipper @ 2475

Use Code: HAPPY10 OR SELFCARE10… https://t.co/puHTnzAz4h",1,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-21 13:29:56,False,1418,@dsammy1002 Please allow us sometime. We will connect with you at the earliest and help you out. Thanks! Karan,0,False
vrindustries1,,Twitter Web App,,2020-12-21 13:26:36,False,1,"This Christmas, get ready to have a healthy and nutritious treat with our wide range of 8AM snacks. 
Our Gluten-fre… https://t.co/LmoOYjckyf",0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-21 13:23:19,False,1418,@dsammy1002 We always request our customers to never share their personal details publicly as our page is visible t… https://t.co/qMERjFEOhx,0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-21 13:23:04,False,1418,@dsammy1002 Hi! Very sorry for the inconvenience. I've noted down the order ID. I'll get this checked &amp; connect with you. Thanks! Karan,0,False
ShekharRajs,"New Delhi, India",Twitter for Android,,2020-12-21 13:07:18,False,40,"@myntra You myntra guys only talk, but do nothing..
@amazon
@Flipkart 
@snapdeal",0,False
BestDealsIndia2,India,Twitter for Android,,2020-12-21 13:02:01,False,4989,"📛📛 Myntra: WAHL Men Blue Color Pro Cordless Clipper @ 2475

Use Code: HAPPY10 OR SELFCARE10… https://t.co/1n37GzABz8",0,False
MahendrasinhSi9,,Twitter for iPhone,,2020-12-21 13:00:32,False,13,@Snapdeal_Help mere two orders ka refund chaye bssss full faltu app he aapka ooor faltu app https://t.co/AdNi0IeLk6,0,False
dealsandalert,India,dealsandalert,,2020-12-21 12:56:25,False,3923,"Myntra: WAHL Men Blue Color Pro Cordless Clipper at ₹2,475

Use Code: HAPPY10 OR SELFCARE10… https://t.co/WPn0RIJoN7",0,False
DealBeeOfficial,India,Deal.Bee,,2020-12-21 12:56:09,False,118,"Myntra: WAHL Men Blue Color Pro Cordless Clipper at ₹2,475

Use Code: HAPPY10 OR SELFCARE10… https://t.co/AQPXsO0u9P",0,False
MahendrasinhSi9,,Twitter for iPhone,,2020-12-21 12:49:02,False,13,@Snapdeal_Help mera aek order  to aaapne replace kiya he oor uushka original product to aaya hi nahi he what is this yarrr,0,False
7Deals24,Hyderabad,Twitter for Android,,2020-12-21 12:40:03,True,1,"📛📛 Myntra: WAHL Men Blue Color Pro Cordless Clipper @ 2475

Use Code: HAPPY10 OR SELFCARE10… https://t.co/LMi2VvrEau",0,False
obirin_10,रघुनंदन के चरणों में,Twitter for Android,,2020-12-21 12:36:27,False,235,@getofffmybackk U guys did not uninstall it after that remark it's ceo made. Uss din k baad s to mene snapdeal bi band karr diya tha 😂😂😂😂,0,False
Nasir97989844,,Twitter for Android,,2020-12-21 12:32:51,False,8,@Snapdeal_Help I'm looking for compensation now as Snapdeal in not competent enough to deliver the order on time.,0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-21 12:28:14,False,1418,"@Proud_Rabbi Thanks for your valuable feedback. I'll share it with the team &amp; will surely look into it. Thanks, Karan!",0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-21 12:24:43,False,1418,@Nasir97989844 Our team got in touch with you and updated you on the issue. Thanks! Sia,0,False
Nasir97989844,,Twitter for Android,,2020-12-21 12:21:43,False,8,"@Snapdeal_Help Hi there, I have still not received my parcel. Would I be getting any kind of compensation from Snapdeal?",0,False
Nasir97989844,,Twitter for Android,,2020-12-21 12:21:28,False,8,"@Snapdeal_Help Hi there, I have still not received my parcel. Would I be getting any kind of compensation from Snapdeal?",0,False
Proud_Rabbi,,Twitter for Android,,2020-12-21 11:19:56,False,0,"@Snapdeal_Help I would still suggest you put in place a simple email verification process, so that nobody can inten… https://t.co/VTpINdyiyB",0,False
SakshiArora__,,Twitter for Android,,2020-12-21 11:16:09,False,140,@mishbirfanclub Vaise bkwas hai snapdeal myntra ya flipcart se lena I've a good experience buying things from these,2,False
Proud_Rabbi,,Twitter for Android,,2020-12-21 11:12:45,False,0,"@Snapdeal_Help Thank you kindly, I have received an email from your support confirming this.  @1kunalbahl @rohitkbansal",0,False
LondonRagIndia,"Mumbai, India",Hootsuite Inc.,,2020-12-21 11:00:20,False,0,"Grab now, beautiful pair of embroidered Mules from London Rag!
.
.
.
#Monesday #Loafers #WomensFashion #Shoes… https://t.co/jeOBw4ozho",0,False
snapdeal,India,Twitter Media Studio,,2020-12-21 10:27:18,False,53,"😃 Your closet has a need to own this look!
👉 https://t.co/4Fc24zP3Yj
#ShopFromYourHome https://t.co/GHboWazDBu",0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-21 09:36:14,False,1418,@SisAvi22 Hi! Sincere apologies for the unpleasant experience. Please “Private Message” us the correct order ID by… https://t.co/zNr0Wql4op,0,False
SisAvi22,"New Delhi, Delhi",Twitter for Android,,2020-12-21 09:33:14,True,861,@Snapdeal_Help I want refund my money.. https://t.co/nEFzFxWlhs,0,False
TechStoryin,India,Hootsuite Inc.,,2020-12-21 09:30:05,True,16,"Myntra EORS- Everything you need to know.
.
.
.
#myntra #flipkart #amazon #fashion #onlineshopping #india… https://t.co/Dn77s6H03v",0,False
SuriyaSubraman,"London, UK",dlvr.it,,2020-12-21 09:25:32,False,3237,"Snapdeal expands its network, adds 1300 additional pin codes in 2020: ... of control regarding manipulation, errors… https://t.co/kHSxMLAEHt",0,False
IndiaRelease,India,Twitter Web App,,2020-12-21 08:36:00,False,2268,"Snapdeal adds more toy choices ahead of the holiday season
https://t.co/y8Yotk3aig

#IndiaPressRelease… https://t.co/ReW3Auq4F3",0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-21 08:05:37,False,1418,"@amanji3433 Hi! Apologies for this experience, please reach out to us via “Private Message” to share your order det… https://t.co/VKntCbGHUL",0,False
amanji3433,"Indore, India",Twitter for iPhone,,2020-12-21 08:04:29,True,39,@snapdeal facing so much issue with Snapdeal I ordered sony headphones but received boat earphone and from 17 dec i… https://t.co/py06C5XDol,0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-21 07:39:51,False,1418,"@vineetkhicha Hi! Apologies for the inconvenience caused. We've responded to you via private message, please check. Thanks, Avi",0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-21 07:36:48,False,1418,@Proud_Rabbi Hi! Sorry for the inconvenience caused to you. Our team is working on your concern and will update you soon. Thanks! Shreya,0,False
Proud_Rabbi,,Twitter for Android,,2020-12-21 07:35:23,False,0,"@1kunalbahl Oh wise one, it would be amazing if your stupid company would stop sending me explicit details of sex t… https://t.co/j6aHbzqNRJ",0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-21 07:34:51,False,1418,@vineetkhicha We always request everyone to never share their personal details publicly as our page is visible to e… https://t.co/Wb8GCUMFZA,0,False
Snapdeal_Help,India,OneDirect Suite - P,,2020-12-21 07:34:23,False,1418,@vineetkhicha Hi! So sorry for the trouble. We will connect with you at the earliest and help you out. Thanks! Avi,0,False
vineetkhicha,,Twitter for Android,,2020-12-21 07:32:31,False,33,"@snapdeal @Snapdeal_Help @sellers_snapdeal @close_snapdeal @bewaresellerssnapdeal
All my cases raised have been clo… https://t.co/m3QTVZRIT1",0,False
theRohitBansal,India,Twitter for iPhone,,2020-12-21 07:29:04,True,1542,@Proud_Rabbi @Snapdeal_Help @1kunalbahl @snapdeal @actionfrauduk Am wrongly tagged. Sh Rohit K Bansal is the right person. Warmly,0,False
Proud_Rabbi,,Twitter for Android,,2020-12-21 07:28:14,False,0,@Snapdeal_Help @theRohitBansal @1kunalbahl  @snapdeal Why does your stupid company allow fake customers to create a… https://t.co/884iMo3bfi,0,False
Proud_Rabbi,,Twitter for Android,,2020-12-21 07:26:13,False,0,@Snapdeal_Help @theRohitBansal @1kunalbahl  @snapdeal You'll sort this out as priority? Your company has been harra… https://t.co/zirDBJXEL6,0,False
vineetkhicha,,Twitter for Android,,2020-12-21 07:25:42,False,33,"@snapdeal @Snapdeal_Help @seller_snapdeal @bewaresellersnapdeal @close_snapdeal
Check the picture of the cases rais… https://t.co/7777w9RDnQ",0,False
