user,location,source,place,created_at,geo_enabled,friends_count,text,retweet_count,retweeted_status
tgdeals1,India,IFTTT,,12/12/2020 8:31,FALSE,1201,"MemeHo® Smart Multi-Purpose Laptop Table Brand owner: Blue Sea India other stores are fake (Black)
https://t.co/2LvFACH8Op",0,FALSE
MTLFOODS,"Dubai, UAE",Twitter for Android,,12/12/2020 8:26,FALSE,0,"A healthy and nutritious dollop of ghee is the new excuse for another bowl of dal.
Buy Verka Ghee now on @amazon.ae… https://t.co/gUaMkQdXSn",0,FALSE
Jugad_India,"Hyderabad, India",,,12/12/2020 8:26,FALSE,3,"Deal Price: ₹ 553.00
Discount: ₹ 502.00 (48%)https://t.co/481YYIaHKj",0,FALSE
affiliate_IN247,India,Twitter Web App,,12/12/2020 8:25,FALSE,7769,"https://t.co/ZYNoov92we: Online Shopping India - Buy mobiles, laptops, cameras, books, watches, apparel, shoes and… https://t.co/ZzJN9biwmb",0,FALSE
ddpthorat,Kolhapur,Twitter for Android,,12/12/2020 8:24,TRUE,227,"@ReallySwara Coca cola came  to India in 1980s, took over 11 soft drink Indian brands..Pepsi rest..
Amazon invading… https://t.co/nbv0sa8KgM",0,FALSE
Pkumar09,"Frisco, TX",Twitter for iPad,,12/12/2020 8:23,FALSE,29,"@narendramodi 👍🇮🇳❤️💪🏆👌🆒✅🙏India wins...practice social distancing, wear a mask...everybody pray for each other durin… https://t.co/T17B6slefo",0,FALSE
Pkumar09,"Frisco, TX",Twitter for iPad,,12/12/2020 8:22,FALSE,29,"@SrBachchan 👍🇮🇳❤️💪🏆👌🆒✅🙏India wins...practice social distancing, wear a mask...everybody pray for each other during… https://t.co/OwWctsdSyf",0,FALSE
jokeforwhatsapp,,IFTTT,,12/12/2020 8:21,FALSE,23,MemeHo® Smart Multi-Purpose Laptop Table Brand owner: Blue Sea India other stores are fake (Black)… https://t.co/s2gN7Oz8KO,0,FALSE
SWebdesk,"Kolkata, India",IFTTT,,12/12/2020 8:11,FALSE,1214,"WildHorn Wildhorn India Black Men's Wallet (NPH001BLK(New))
        
https://t.co/HDPHDDjTzz https://t.co/Xyw3XV6dPE",0,FALSE
apareshpatra,New Delhi,Twitter for Android,,12/12/2020 8:06,TRUE,62,@amazon @sirphrezh Amazon is no more trusted online shopping App/Portals in India... they started all kinds of mani… https://t.co/zuymF9bWqc,0,FALSE
Staplerwala,,IFTTT,,12/12/2020 8:02,FALSE,4299,"MANSAA® 10 MTR 100 LED USB String Light for Decoration, 1 Warm White LED Light with USB, Made in India, Pack of 1… https://t.co/3t2N1QguF0",0,FALSE
SmartPriceBudd1,"New Delhi, India",IFTTT,,12/12/2020 8:02,FALSE,350,"Mi Smart Band 4- India's No.1 Fitness Band, Up-to 20 Days Battery Life, Color AMOLED Full-Touch Screen, Waterproof… https://t.co/U0BQCDWilo",0,FALSE
naazubir,"Maharashtra, India",Twitter for Android,,12/12/2020 8:00,FALSE,160,"@JeffBezos Hi Sir, when ur availing Amazon India in every regional with their respective language then why not in Marathi in Maharashtra?",0,FALSE
ml_india_,"Pune, India",Twitter Web App,,12/12/2020 7:58,FALSE,155,"🤓 Latest in AI: Alexa Has a New Skill: Asking When It Doesn’t Know! Yes, ‘Interactive teaching’ now enables Amazon’… https://t.co/pX4CXQLz08",2,FALSE
NandiniNbhattac,,AllAuthor.com,,12/12/2020 7:56,TRUE,157,"Over the course of many lush and searing pages, Nandini Bhattacharya paints a picture of one family’s transition fr… https://t.co/Hj84Cx8vkA",0,FALSE
Sandeepsahani_,India,Twitter Web App,,12/12/2020 7:54,FALSE,171,"Amazon in india since 2013  🙂

 #AmazonInPakistan https://t.co/xpWHUEanwF",2,FALSE
Sandeepsahani_,India,Twitter Web App,,12/12/2020 7:50,FALSE,171,"Amazon new investment in india 🙂 

#AmazonInPakistan https://t.co/wqcBcfKPie",5,FALSE
autoglamin,Mayur Vihar Extensionshttps://,Twitter Web App,,12/12/2020 7:45,FALSE,296,"CAR Splitter/Skirting🛹 for all Cars, Color - ◼️GLOSS BLACK
at 💥AMAZON💥
💯All necessary Fittings included
🔧Easy to In… https://t.co/OemagCo6Uk",0,FALSE
ETtech,India,TweetDeck,,12/12/2020 7:45,TRUE,449,"Cloudtail, one of the largest sellers on Amazon India, saw its net profit jump 130% in FY20 https://t.co/OSivkJfeXr",1,FALSE
Jugad_India,"Hyderabad, India",,,12/12/2020 7:42,FALSE,3,"Deal Price: ₹ 300.00
Discount: ₹ 10.00 (3%)https://t.co/o529FyTh5m",0,FALSE
on9deals,"Mumbai, India",Hootsuite Inc.,,12/12/2020 7:35,FALSE,42,DZert Kids Soft Plush Backpack School Bag 2 To 5 Age Pack Of 2 Worth Rs.1299 Offer Price Rs.349… https://t.co/L7Tf5MV4vD,0,FALSE
Vanprobsolution,"Mumbai, India",TweetDeck,,12/12/2020 7:35,TRUE,720,"No more Stains in #Home #Kitchen #bathroom on Amazon 
#India #Andaman #Nicobar #AndhraPradesh #Bihar #Chandigarh… https://t.co/hQXXErXM1S",1,FALSE
Gadgetsdata,,Twitter for Android,,12/12/2020 7:32,FALSE,460,"Amazfit GTR 2 is priced in India Rs 12, 999
And Amazfit GTS 2 has already listed on Amazon . https://t.co/9zjurQVokM",4,FALSE
Mgear32812596,Delihi / Mansa,Twitter for Android,,12/12/2020 7:14,FALSE,1340,@Rizviboi @ZakaWaqar @amazon @AmazonHelp 😂without india amazon can't survived,0,FALSE
vikash_r_jain,भारत ,Twitter for Android,,12/12/2020 7:06,FALSE,295,@Sameeksha_India @amazon @amazonIN @Pureminority @adv_chandnishah @Vishnu_Jain1 Me too got the same warning https://t.co/SuBL3ScFoa,0,FALSE
Jugad_India,"Hyderabad, India",,,12/12/2020 7:05,FALSE,3,"Deal Price: ₹ 855.00
Discount: ₹ 1,065.00 (55%)https://t.co/Ne8VPpjxcX",0,FALSE
anuradhagoyal,"Goa, India",Twitter Web App,,12/12/2020 6:59,TRUE,557,Namaste @manjiriprabhu - I am keen to know about your festival of spiritual India. Do let me know. I think my book… https://t.co/xxQCQPM5k3,0,FALSE
DealsZoneIndia,India 🇮🇳,Twitter Web App,,12/12/2020 6:58,TRUE,1,"Skybags Casual Backpacks Starting at ₹449  

Link : https://t.co/mOjmZmzpBx",0,FALSE
Jugad_India,"Hyderabad, India",,,12/12/2020 6:56,FALSE,3,"Deal Price: ₹ 349.00
Discount: ₹ 1,150.00 (77%)https://t.co/RNEWRSriDO",0,FALSE
rajivmadhok,"ÜT: 28.591013,77.320272",Twitter for iPhone,,12/12/2020 6:55,TRUE,704,"Hi @AmitAgarwal, faced a lot of harassment for returning an IKEA product which was NOT the one we had ordered. What… https://t.co/pZjLXuoxo8",0,FALSE
sresthab,New Delhi,Twitter for Android,,12/12/2020 6:55,TRUE,246,"Lovely to receive such photos from colleagues, friends who got a copy of our book. Look forward to ur feedbacks.
Fo… https://t.co/GtuSjLO6oO",0,FALSE
rishisonwal,New Delhi,IFTTT,,12/12/2020 6:55,TRUE,71,Amazon India to host Small Business Day 2020 in December  Economic Times https://t.co/vEwKMwYIin https://t.co/IgwkpW94SA,0,FALSE
ETtech,India,Twitter Web App,,12/12/2020 6:49,TRUE,449,"First up, @amazon could potentially invest $100M in India's largest branded pharmacy chain, Apollo Pharmacy, to est… https://t.co/QPDZgiZAXm",1,FALSE
LAYOR21,"Kwara, Nigeria",Twitter for Android,,12/12/2020 6:43,FALSE,3277,"@Kinstugi_ University of Turku have described 17 new spider species, 23 insects, one bristly millipede, and one mon… https://t.co/iO3FPy0bei",0,FALSE
ankitanokha,भारतवर्ष,Twitter for Android,,12/12/2020 6:37,TRUE,623,@Sameeksha_India @amazon @amazonIN @Pureminority @adv_chandnishah @Vishnu_Jain1 I just uninstall @amazonIN app.… https://t.co/mtQyXDDerB,0,FALSE
antony_wijay,,IFTTT,,12/12/2020 6:37,FALSE,626,"Amazon Pay India's loss widens to Rs 1,868.5 crore in FY20 via /r/tech https://t.co/wqQgIaNKel",0,FALSE
Compareprice3,,Twitter Web App,,12/12/2020 6:36,FALSE,789,"https://t.co/FsRiStiCbv: Online Shopping India - Buy mobiles, laptops, cameras, books, watches, apparel, shoes and… https://t.co/s7MQWlDx2S",0,FALSE
ET_RISE,"New Delhi, Delhi",Twitter Web App,,12/12/2020 6:35,FALSE,35,"China’s success as a #manufacturing #exporter is partially attributable to scale, but historically, India’s policy… https://t.co/SULvMPB1MK",0,FALSE
PurohitAk, India,Twitter for Android,,12/12/2020 6:30,TRUE,3955,When we have such elements in India why blame Twitter or Amazon? https://t.co/pkn41cqtT0,0,FALSE
HarperCollinsIN,India,Falcon Social Media Management ,,12/12/2020 6:30,TRUE,1043,"Bharati Jagannathan's #ASpoonfulOfCurds offers a dozen captivating short stories that unfold around Tamilians, both… https://t.co/ZMkI6oBNwP",0,FALSE
ETtech,India,TweetDeck,,12/12/2020 6:30,TRUE,449,"Amazon Pay India's loss widens to Rs 1,868.5 crore in FY20 https://t.co/LO9RUqkBN8",0,FALSE
Jugad_India,"Hyderabad, India",,,12/12/2020 6:29,FALSE,3,"Deal Price: ₹ 5,899.00
Discount: ₹ 2,441.00 (29%)https://t.co/9359gruZmZ",0,FALSE
InvestmentBook1,,TweetDeck,,12/12/2020 6:27,FALSE,269,"@pujamehra Narrated with wit, humour and remarkable intellect, backstage is a definitive contribution to India's ec… https://t.co/zzgy9yznRY",0,FALSE
AmazonHelp,,Sprinklr,,12/12/2020 6:25,FALSE,70,"@rb_bansal We understand your concern regarding the Amazon Pay ICICI credit card. Please be informed, it is a credi… https://t.co/HwRLQt6FRx",0,FALSE
Obiwankenubi1,,Twitter for Android,,12/12/2020 6:21,FALSE,242,"The #NRI should help grow Amazon, Walmart too as poor Jeff is still not the richest, Tesla as he works so hard but… https://t.co/tar865486T",0,FALSE
CyborgTrend,,Twitter Web App,,12/12/2020 6:20,FALSE,67,"Noise Colorfit pro 3 Launching soon in India.

#WearableTech #wearables #noise #Smartwatch #fitness #trendcyborg… https://t.co/HGtAgFl4Ga",1,FALSE
Jugad_India,"Hyderabad, India",,,12/12/2020 6:20,FALSE,3,"Deal Price: ₹ 349.00
Discount: ₹ 250.00 (42%)https://t.co/7KjuDl80ab",0,FALSE
i5Deals,"Hyderabad, India",Twitter Web App,,12/12/2020 6:12,FALSE,0,"Upto 50% Off: Planters and Fertilizers Starts Rs.368

https://t.co/DyVmf1uqMt",0,FALSE
blessed_ajoke,Lagos,Twitter Web App,,12/12/2020 6:07,FALSE,833,"@Kinstugi_ grey monkey, and one monitor lizard. The new species have been discovered from the Amazon, Europe, India… https://t.co/cDcr5ISSZ5",0,FALSE
sony_india,India,Twitter Web App,,12/12/2020 6:06,TRUE,7,The Sony Audio fest is (live on @amazonIN ) and it’s AMAZING. Avail special offers on all the Sony Audio Products a… https://t.co/dVGb9XJihd,2,FALSE
MJclub007,Karnavati,Twitter for Android,,12/12/2020 6:05,FALSE,912,"- Coca cola came  to India in 1980s, took over 11 soft drink Indian/other brands also. Any remaining were taken ove… https://t.co/42spEQy0Us",6,FALSE
Jugad_India,"Hyderabad, India",,,12/12/2020 6:04,FALSE,3,"Deal Price: ₹ 187.52
Discount: ₹ 62.48 (25%)https://t.co/9em3g7KuTh",0,FALSE
Jugad_India,"Hyderabad, India",,,12/12/2020 6:04,FALSE,3,"Deal Price: ₹ 1,599.00
Discount: ₹ 4,611.00 (74%)https://t.co/jPkCUoae56",0,FALSE
RealtyNXT,,Twitter Web App,,12/12/2020 6:04,FALSE,10,#RetailNews | #Amazon Web Services said it is witnessing strong uptake of its services from startups in the country… https://t.co/HDjKqcapbn,5,FALSE
blessed_ajoke,Lagos,Twitter Web App,,12/12/2020 6:03,FALSE,833,"@Kinstugi_ new spider species, 23 millipede and monitor lizard.  discovered from the Amazon, Europe, India, the Mid… https://t.co/0QL3boUgkn",0,FALSE
Jugad_India,"Hyderabad, India",,,12/12/2020 6:02,FALSE,3,"Deal Price: ₹ 299.00
Discount: ₹ 2,700.00 (90%)https://t.co/gC33esVSZY",0,FALSE
Jugad_India,"Hyderabad, India",,,12/12/2020 5:54,FALSE,3,"Deal Price: ₹ 1,625.00
Discount: ₹ 2,374.00 (59%)https://t.co/dSuUOyrbVl",0,FALSE
Jugad_India,"Hyderabad, India",,,12/12/2020 5:53,FALSE,3,"Deal Price: ₹ 136.00
Discount: ₹ 84.00 (38%)https://t.co/7ymANTa3e3",0,FALSE
Amazingdeals360,India,Twitter for Android,,12/12/2020 5:53,FALSE,2,"Skybags Backpacks from 449.
https://t.co/uJV0HwvRYX

Luggage at 2599.
https://t.co/eImYiWknvj",0,FALSE
Jugad_India,"Hyderabad, India",,,12/12/2020 5:53,FALSE,3,"Deal Price: ₹ 1,699.00
Discount: ₹ 2,100.00 (55%)https://t.co/ZbMA4Z1KwM",0,FALSE
Jugad_India,"Hyderabad, India",,,12/12/2020 5:53,FALSE,3,"Deal Price: ₹ 111.00
Discount: ₹ 39.00 (26%)https://t.co/LYSSjD8EqQ",0,FALSE
7Deals24,Hyderabad,Twitter Web App,,12/12/2020 5:50,FALSE,1,"India Furnish Polyester Eyelet 8 Piece Door Curtain Set - 7 Feet, Brown Rs.759 @ Amazon

https://t.co/coKdJSfcGr",0,FALSE
AnonynousU,,Twitter for iPhone,,12/12/2020 5:50,FALSE,2,@SevenSeaslife I just bought the cod liver oil from Amazon india. I am wondering if the gelatin shell is made of an… https://t.co/XmJOxP9JNf,0,FALSE
UddeeptDuttGaur,,Twitter for Android,,12/12/2020 5:49,FALSE,41,"Hey guys my poetry book, a compilation of ghazals is now available on Amazon India. Kindly grab a copy… https://t.co/4EthCRjlIc",0,FALSE
kumarsavant1,India,Twitter for iPhone,,12/12/2020 5:49,TRUE,114,"@RBIsays @RBI @DasShaktikanta Dear Sir/ Madam, Amazon India has charged my account for cancelled order and not refu… https://t.co/i3y4k6hiVP",0,FALSE
PodiumClasses,,Hootsuite Inc.,,12/12/2020 5:36,FALSE,6,"Quiz Time for Kids - 5 pm IST ❔

The Festivals of India SuperQuiz today (4-8 years)

Free to participate. Winners g… https://t.co/MDvxGb7gN9",0,FALSE
HackNTechRG,,Twitter for Android,,12/12/2020 5:35,FALSE,16,"Amazon has created a dedicated microsite for Redmi 9 Power to set the stage for its India launch

#Redmi9Power… https://t.co/RAvDbjlIq4",0,FALSE
govindaramanbe,,Twitter Web App,,12/12/2020 5:30,FALSE,1244,@arvindneela I need your book Breaking India !! can you share the link to buy ? amazon shows unavailable currently. Thanks,0,FALSE
Getback2Chetan,,Twitter for Android,,12/12/2020 5:29,FALSE,19,@Uber_India Hi. Took a ride with uber pune. Applied a coupon of from amazon but the coupon did not work on top even… https://t.co/E8Wl2m4qiu,0,FALSE
NameeNotDecided,Pakistan,Twitter for Android,,12/12/2020 5:29,FALSE,64,Amazon will surely be a hot cake for pakistani market as it is far better than daraz. They are officially providing… https://t.co/fzx5GTAB9X,0,FALSE
CBSPublishers,"New Delhi, India",Twitter Web App,,12/12/2020 5:24,FALSE,33,"AETCOM: Attitude, EThics And COMmunication MANUAL

The manual is especially designed to cover the competencies reco… https://t.co/5jIBASTGiA",0,FALSE
akhtarizhar,"Ranchi, India",Twitter for Android,,12/12/2020 5:21,FALSE,124,"@amazonIN Very Disappointing services by Amazon India, I have purchased an earphone but it was not as mentioned, I… https://t.co/GjKdMM0GF4",0,FALSE
akhtarizhar,"Ranchi, India",Twitter for Android,,12/12/2020 5:19,FALSE,124,"Very Disappointing services by Amazon India, I have purchased an earphone but it was not as mentioned, I have reque… https://t.co/YUG39JwjKr",0,FALSE
Jugad_India,"Hyderabad, India",,,12/12/2020 5:18,FALSE,3,"Deal Price: ₹ 799.00
Discount: ₹ 1,200.00 (60%)https://t.co/aIq4gCus4E",0,FALSE
Jugad_India,"Hyderabad, India",,,12/12/2020 5:11,FALSE,3,"Deal Price: ₹ 2,650.00
Discount: ₹ 1,049.00 (28%)https://t.co/6zbpPViIXl",0,FALSE
Jugad_India,"Hyderabad, India",,,12/12/2020 5:08,FALSE,3,"Deal Price: ₹ 6,326.00
Discount: ₹ 5,673.00 (47%)https://t.co/oAC1t6VzFn",0,FALSE
Tech__Cosmos,Dosto ke dil♥️ me😘,Twitter for Android,,12/12/2020 4:58,FALSE,43,"✔️#AmazfitGTR2 is Now Available for Pre-orders in India via @Flipkart 

💸Pricing - ₹12,999

Link -… https://t.co/oGgIz43lzx",0,FALSE
rahul2ks,भारत,Twitter for Android,,12/12/2020 4:52,TRUE,159,"*Coca cola came  to India in 1980s, took over 11 soft drink Indian/other brands also! Any remaining were taken over… https://t.co/GfoP12xfB2",0,FALSE
LetsWatcho,,Twitter Web App,,12/12/2020 4:51,TRUE,70,"Watcho Swag laya hai phir ek wonderful opportunity! 

Apna DIY talent sabko dikhao aur Rs. 5000 tak ke Amazon vouch… https://t.co/sFWS4reyqH",0,FALSE
TechDoctor22,India,Twitter for Android,,12/12/2020 4:49,FALSE,24,"What's your favourite go to shopping app? 
#Flipkart #Amazon #India #shopping #OnlineMarketing",0,FALSE
anirudhbb,"Bengaluru, India",Twitter for iPhone,,12/12/2020 4:47,TRUE,815,Amazon India integration with UPI is probably the fastest checkout in the market. 👏🏼👏🏼 #upi #checkout #retail,0,FALSE
manish_tiwary,,Twitter Web App,,12/12/2020 4:44,FALSE,4,Do consider checking out some of the amazing products from small businesses on display on Amazon today :) All your… https://t.co/wtz6elrWQk,2,FALSE
LaughOutNOW,Milwaukee-Chicago,Buffer,,12/12/2020 4:44,TRUE,11886,START YOUR STAND UP COMEDY CAREER FOR $11.99  Purchase Link: https://t.co/EJGkCFhAI0 C https://t.co/tcRo92PMZS… https://t.co/rraPSEGowx,0,FALSE
priyank3089,Kochi,Twitter for Android,,12/12/2020 4:36,TRUE,1000,"Amazon Pay India's loss widens to Rs 1,868.5 crore in FY20

https://t.co/CjWpArJda6

 Download Economic Times App t… https://t.co/wJ7C4zJvQg",0,FALSE
empowerwitin,,Twitter Web App,,12/12/2020 4:34,FALSE,37,"@VodaIdea_NEWS and WiT India present Ideathon exclusively for women!

Share your ideas on what innovation in connec… https://t.co/6FOvIl80aN",0,FALSE
7Deals24,Hyderabad,Twitter Web App,,12/12/2020 4:29,FALSE,1,"[Size - 5] Ruosh Adults-Women Black Sneakers-5 UK/India (38 EU) (2271210211) Rs. 616 - Amazon

https://t.co/DJGkB3rRXn",0,FALSE
Priyanshu3000,"Orissa, India",Twitter for Android,,12/12/2020 4:24,FALSE,35,"Noise Colorfit  Pro 3 also launching very soon    in India🇮🇳
Now will available via https://t.co/65gyuQwbNJ 🔥
Stay… https://t.co/2YzbFmR2nv",0,FALSE
KERSTEE2002,"Vancouver, BC",Twitter Web App,,12/12/2020 4:23,TRUE,1274,"A detailed history of churches and their association with Hindu temples, covering a distinctive number of Churches… https://t.co/7omIYmeVN2",1,FALSE
Unbiasedreportr,Hindustan/Bharat/India,Twitter Web App,,12/12/2020 4:20,FALSE,178,"Due to this antics of @amazonIN @amazon both in India and selling objectionable items of Hindu deities, I have slow… https://t.co/RMU4z5LYve",1,FALSE
KERSTEE2002,"Vancouver, BC",Twitter Web App,,12/12/2020 4:18,TRUE,1274,"The first major study of the Hindu monastery, a highly complex architectural form in the heart of the Indian subcon… https://t.co/i7A24OSX4t",1,FALSE
ReemaSinha13,chapra  Bihar,Twitter for Android,,12/12/2020 4:18,FALSE,2,"#amazonlaunchpadquiz 
Completed Susesfully Quiz 
@amazonIN 
AMAZON INDIA https://t.co/0lMVWBCm43",0,FALSE
ReemaSinha13,chapra  Bihar,Twitter for Android,,12/12/2020 4:17,FALSE,2,"#AmazonQuiz 
Completed Susesfully Quiz 
@amazonIN 
Amazon India https://t.co/VMOebP2Y5S",0,FALSE
ReemaSinha13,chapra  Bihar,Twitter for Android,,12/12/2020 4:16,FALSE,2,"#AmazonQuiz 
Completed Susesfully Quiz 
@amazonIN 
Amazon India https://t.co/KAR3C5Dlrh",0,FALSE
ReemaSinha13,chapra  Bihar,Twitter for Android,,12/12/2020 4:16,FALSE,2,"#payamazonsequiz 
Completed Susesfully Quiz 
@amazonIN 
Amazon India https://t.co/4WuVoPEqTe",0,FALSE
DealBeeOfficial,India,Deal.Bee,,12/12/2020 4:15,FALSE,119,"The VerticAl Wallets from ₹229

https://t.co/ug9TlFe60k",0,FALSE
Jugad_India,"Hyderabad, India",,,12/12/2020 4:14,FALSE,3,"Deal Price: ₹ 999.00
Discount: ₹ 1,000.00 (50%)https://t.co/ZjRf6TodON",0,FALSE
Jugad_India,"Hyderabad, India",,,12/12/2020 4:14,FALSE,3,"Deal Price: ₹ 1,389.00
Discount: ₹ 410.00 (23%)https://t.co/0IODY7je0k",0,FALSE
raghu06285276,,Twitter for iPhone,,12/12/2020 4:14,FALSE,19,"@AmazonHelp @JeffBezos @amazonIN @AmazonHelp it’s been more than 10days, none called. Wondering how you secured No.… https://t.co/p2lDoqAOcX",0,FALSE
1sarty,mumbai India,Twitter for Android,,12/12/2020 4:11,TRUE,302,"@tcl_india How to watch anything on Amazon prime when it's not available in your TV , please help .",0,FALSE
affiliate_IN247,India,Twitter Web App,,12/12/2020 4:09,FALSE,7769,"https://t.co/ZYNoovqDnM: Online Shopping India - Buy mobiles, laptops, cameras, books, watches, apparel, shoes and… https://t.co/Petmy7bivG",0,FALSE
aakashsoni1988,,Twitter Web App,,12/12/2020 4:01,TRUE,33,"@amazonIN @amazon @AmazonHelp @JeffBezos 
2 months have been passed , but no resolution.
tried all the ways i.e. ma… https://t.co/y4r1qdYI7L",0,FALSE
UmeshKumarSeth3,"Udaipur, India",Twitter for Android,,12/12/2020 3:56,FALSE,306,@amazon @amazonIN What is happening in india Amazon. Do u want to close your shop in india? How dare u to share wit… https://t.co/uFsdpABfV1,0,FALSE
Offersbox,,,,12/12/2020 3:55,FALSE,4,"The VerticAl Wallet From ₹169

https://t.co/K89BmLxIRU",0,FALSE
rishisonwal,New Delhi,IFTTT,,12/12/2020 3:55,TRUE,71,Amazon India to host Small Business Day 2020 in December  Economic Times https://t.co/vEwKMwYIin https://t.co/LEZbv1KNBE,0,FALSE
Priyanshu3000,"Orissa, India",Twitter for Android,,12/12/2020 3:55,FALSE,35,"Amazfit GTS 2 also Launching very soon in India 🇮🇳 
And Will Available in Amazon 🤗

#amazfit #amazfitgts2 https://t.co/lfdSedN4z0",0,FALSE
retail_times,,dlvr.it,,12/12/2020 3:55,FALSE,97,Amazon Web Services witnessing strong uptake of its services from startups in India https://t.co/J5eoO9I2PM https://t.co/AKq6dvz4ZU,2,FALSE
itsanandneel,"Mumbai, India",Twitter for Android,,12/12/2020 3:52,TRUE,882,"Your writing can make you win big!

Participate in the fourth edition of KDP (Tag Kindle India) Pen to Publish cont… https://t.co/ueG4T7oTVv",1,FALSE
hariiyengaar,தமிழ் நாடு,Twitter for iPhone,,12/12/2020 3:50,FALSE,285,"Book Recommendation: Unveiling the Nation by @emily_laxer 

As India discusses and abuses secularism - as a word &amp;… https://t.co/VVCL2OyvpZ",1,FALSE
Jugad_India,"Hyderabad, India",,,12/12/2020 3:47,FALSE,3,"Deal Price: ₹ 3,899.00
Discount: ₹ 1,900.00 (33%)https://t.co/xLSm1q0R6P",0,FALSE
comshelf,India,dlvr.it,,12/12/2020 3:43,FALSE,64,"Amazon Pay India's loss widens to Rs 1,868.5 crore in FY20 https://t.co/pqQFoSq7LT https://t.co/G8cxvIyez3",0,FALSE
bestdeals_india,India,IFTTT,,12/12/2020 3:30,TRUE,99,Check out today's Deals of the Day and Lightning deals at https://t.co/ZRWtrQSpZp https://t.co/llTbPivkbB https://t.co/MHDiMdJRN5,0,FALSE
ETRetail,"New Delhi, India",econ b2b post,,12/12/2020 3:30,TRUE,168,"ETRetail | Amazon Pay India's loss widens to Rs 1,868.5 crore in FY20 #AmazonPay #NonBankingFinancialCompanies… https://t.co/xgTKuG8Z1Q",0,FALSE
Jugad_India,"Hyderabad, India",,,12/12/2020 3:29,FALSE,3,"Deal Price: ₹ 333.00
Discount: ₹ 447.00 (57%)https://t.co/rqOqlRONzA",0,FALSE
Jugad_India,"Hyderabad, India",,,12/12/2020 3:29,FALSE,3,"Deal Price: ₹ 277.00
Discount: ₹ 621.00 (69%)https://t.co/aGVmUsLM9v",0,FALSE
Jugad_India,"Hyderabad, India",,,12/12/2020 3:29,FALSE,3,"Deal Price: ₹ 89.00
Discount: ₹ 110.00 (55%)https://t.co/ElJkubBSHe",0,FALSE
NilimaSharma6,Bangalore,Twitter Web App,,12/12/2020 3:19,FALSE,309,"@JeffBezos @AmitAgarwal @amazon 
I use Amazon platform because of convenience. However my tryst with customer care… https://t.co/xhS0mJXWoi",0,FALSE
NirbakD,Earth,Twitter for Android,,12/12/2020 3:18,FALSE,198,"@PrimeVideo @amazon Dear Amazon Prime, when can we in India watch complete season 4 of Young Sheldon?",0,FALSE
India_NewsLive,India,WordPress.com,,12/12/2020 3:17,FALSE,31,Amazon India to host the fourth edition of its ‘Small Business Day’ sale https://t.co/AuzZpNpkyw,0,FALSE
pramodpratap,,Twitter for Android,,12/12/2020 3:12,TRUE,605,@varunkrish @GooglePayIndia Amazon Pay off late. Where is WhatsApp payment? No buzz at all...thought that will take… https://t.co/BvdRieCvSu,0,FALSE
sbb4bjp,"New Delhi, India",Twitter for iPhone,,12/12/2020 3:09,TRUE,1917,"Filled with vivid personalities and declassified material, @Swamy39 's #HimalayanChallenge, is, without question, t… https://t.co/UIDUwwTg5T",8,FALSE
KERSTEE2002,"Vancouver, BC",Twitter Web App,,12/12/2020 3:04,TRUE,1274,"Check out this Amazon deal: The Vanishing Stepwells of India by Gupta, Divay https://t.co/T1xWJwa8aw via @amazon",0,FALSE
htTweets,India,TweetDeck,,12/12/2020 3:01,TRUE,126,"Amazon India will host the fourth edition of its Small Business Day 2020 today 

https://t.co/9xkKYeP6tC",3,FALSE
todaysnewsdesk,,WordPress.com,,12/12/2020 2:53,FALSE,0,Amazon India to host the fourth edition of its ‘Small Business Day’ sale – business news https://3.6.145.127/amazon… https://t.co/0OglSl9Mzy,0,FALSE
KERSTEE2002,"Vancouver, BC",Twitter Web App,,12/12/2020 2:45,TRUE,1274,"Check out this Amazon deal: The Vanishing Stepwells of India by Gupta, Divay https://t.co/VC3PbC8mf9 via @amazon",0,FALSE
HindustanTimes,"New Delhi, India",ht-twitter-handler,,12/12/2020 2:38,FALSE,12,"Amazon India to host the fourth edition of its ‘Small Business Day’ sale
https://t.co/iC9DqTRjVB",0,FALSE
GadgetsFlix,India,Twitter for Android,,12/12/2020 2:29,TRUE,292,"Amazfit GTR 2 launching in India on 17th Dec @ 12PM to be available via @flipkart
🔗https://t.co/iZ8D1vxUE8

Amazfit… https://t.co/jBouAEoMwn",1,FALSE
BearHunterIND,India,Twitter for Android,,12/12/2020 2:25,TRUE,296,"Amazon Pay India's loss widens to Rs 1,868.5 crore in FY20

https://t.co/d8PUdjyDS8

 Download Economic Times App t… https://t.co/DUst3VGqf7",0,FALSE
Jugad_India,"Hyderabad, India",,,12/12/2020 2:17,FALSE,3,"Deal Price: ₹ 99.00
Discount: ₹ 151.00 (60%)https://t.co/eg00weloOJ",0,FALSE
murthykvk,hyd,Twitter for Android,,12/12/2020 1:53,TRUE,64,"@RKrish_Naredla @ysathishreddy Modi India prime minister , not only Hyderabad. First of all you have to know that.… https://t.co/kJPF8zLFxh",0,FALSE
dranandhosur7,"Bengaluru, India",Twitter for Android,,12/12/2020 1:28,FALSE,91,"@IshaAmbanii - Coca cola came  to India in 1980s, took over 11 soft drink Indian/other brands also. Any remaining w… https://t.co/128vLrvcYZ",0,FALSE
